"Data Source","World Development Indicators",

"Last Updated Date","2016-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Antigua and Barbuda","ATG","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","54","79","79","99","94","99","96","97","98","99","99","94","99","99","99","99","99","99","99","99","95","97","98","99","97","99","99","99","99","99","98","99","98","99","99","",
"Australia","AUS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","33","40","48","55","62","68","75","81","88","93","95","93","91","90","88","86","86","77","82","88","90","92","92","93","92","92","92","92","92","92","92","92","92","91","92","",
"Austria","AUT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","82","74","81","84","83","84","83","86","83","85","83","83","83","83","83","83","83","",
"Azerbaijan","AZE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","66","69","74","74","70","73","75","76","77","76","77","77","75","78","79","81","81","81","87","89","93","94","",
"Burundi","BDI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","36","33","44","26","36","55","68","51","82","86","83","80","63","48","73","73","74","65","79","80","81","81","82","83","87","92","99","92","94","96","96","96","96","95","",
"Belgium","BEL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","95","95","95","95","95","95","95","95","80","94","93","92","95","97","96","94","95","87","79","87","95","95","95","95","95","97","98","98","99","98","98","98","99","99","99","",
"Benin","BEN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","25","30","48","74","69","73","75","81","67","66","66","70","74","78","76","75","73","72","70","74","82","75","79","76","75","76","69","70","",
"Burkina Faso","BFA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","9","19","23","34","44","66","53","39","39","36","34","37","39","15","15","45","62","69","79","79","82","86","89","93","92","91","91","90","88","91","",
"Bangladesh","BGD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","2","4","9","16","49","69","74","66","74","84","69","77","78","77","80","82","85","83","87","99","93","94","94","96","97","94","95","95","95","95","",
"Bulgaria","BGR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","98","99","99","99","99","99","99","99","99","99","99","99","98","98","93","96","95","94","95","96","93","94","93","96","95","96","95","95","95","94","94","95","95","95","88","",
"Bahrain","BHR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","72","75","79","83","86","90","92","95","96","96","94","99","94","94","96","95","96","98","98","97","97","99","98","97","98","98","98","97","98","98","99","99","99","99","99","",
"Bahamas, The","BHS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","36","55","69","65","69","86","85","85","85","86","86","92","92","91","91","87","85","86","89","82","99","99","94","92","93","93","95","95","93","96","99","98","98","97","96","",
"Bosnia and Herzegovina","BIH","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","38","82","55","67","79","89","90","85","91","80","87","84","93","87","95","91","90","89","88","92","89","86","",
"Belarus","BLR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","91","92","96","98","98","99","99","99","99","99","50","99","99","99","95","97","96","98","98","98","98","97","",
"Belize","BLZ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","47","44","61","59","53","58","82","85","61","79","91","82","74","85","88","83","85","86","87","87","91","96","89","96","97","96","98","96","94","97","96","95","98","95","95","",
"Bermuda","BMU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","11","13","12","10","6","33","42","35","28","52","41","43","45","52","58","64","61","58","61","77","75","71","77","88","84","85","83","84","88","93","91","95","93","94","94","",
"Brazil","BRA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","37","47","56","60","68","66","58","58","58","56","66","78","71","75","74","81","77","79","93","94","98","98","99","99","99","99","99","99","99","99","99","99","95","97","93","",
"Barbados","BRB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","60","58","62","69","83","83","79","79","76","78","91","82","90","86","90","93","85","96","93","87","93","84","87","89","93","92","84","93","85","93","86","91","87","91","94","",
"Brunei Darussalam","BRN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","89","94","99","85","96","88","86","85","89","91","93","95","96","99","99","99","99","99","97","92","99","97","94","92","92","94","97","99","98","99","95","97","90","99","99","",
"Bhutan","BTN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","6","13","15","16","28","41","53","63","70","76","96","91","86","79","86","87","87","87","86","90","92","88","86","95","89","95","95","95","96","93","91","95","97","97","99","",
"Botswana","BWA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","71","75","82","82","83","84","86","88","88","92","92","93","94","94","94","95","96","96","98","97","97","97","97","96","96","96","96","96","96","96","95","95","95","95","95","",
"Central African Republic","CAF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","13","11","14","16","17","20","19","22","42","64","82","64","45","47","48","53","48","43","43","33","37","40","44","47","51","54","51","48","45","42","45","47","47","23","47","",
"Canada","CAN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","86","87","88","88","89","90","93","87","90","86","90","90","89","89","88","91","91","93","95","94","95","95","96","96","95","96","96","",
"Central Europe and the Baltics","CEB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","95.1684907064954","94.0626565381902","95.4043758006289","96.5752740241469","96.5988228973657","96.6177523093122","96.8620356928866","94.985159482828","93.6446437760369","95.8265497405427","96.2714075362828","96.7385072297476","96.8921555847376","97.0682661372068","97.163453850353","97.4620574642273","97.6512823084798","97.7913002187118","97.6568623966317","97.7862196840767","97.8099680111629","97.8176052117008","97.7056883971823","97.7452340185555","97.5320388859077","97.2599898052699","96.2955829829558","96.6988461343892","96.8815865019452","96.6527851582801","",
"Switzerland","CHE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","90","90","90","89","89","89","89","89","89","89","88","93","93","93","93","93","93","94","94","94","95","95","95","96","96","96","96","",
"Channel Islands","CHI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","93","99","99","89","99","99","90","93","96","95","95","94","90","90","94","94","91","90","90","95","91","97","97","96","93","91","94","96","95","94","92","94","90","91","92","",
"China","CHN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","58","73","78","78","75","95","95","97","94","91","88","85","80","83","84","84","85","85","86","86","86","87","87","93","93","97","99","99","99","99","99","99","",
"Cote d'Ivoire","CIV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","19","25","30","31","31","42","54","39","49","50","50","52","55","58","58","58","65","66","64","61","67","76","77","76","74","81","85","62","82","80","67","",
"Cameroon","CMR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","5","15","25","27","33","39","44","50","56","48","42","37","37","38","46","46","48","56","59","62","63","66","73","73","80","81","82","84","80","84","82","85","89","87","",
"Congo, Rep.","COG","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","42","42","47","50","53","54","71","72","72","79","79","74","67","60","55","50","37","23","26","29","33","31","41","50","67","62","73","72","79","78","74","80","79","85","90","",
"Colombia","COL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","16","20","26","42","61","61","48","58","74","78","88","84","78","88","85","85","85","84","73","74","79","80","81","92","89","93","93","93","92","92","88","85","91","91","90","",
"Comoros","COM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","31","51","71","71","43","82","94","52","38","70","58","75","60","48","75","73","70","70","89","80","76","68","69","75","81","83","74","83","86","83","80","",
"Cabo Verde","CPV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","23","31","39","54","92","88","99","88","87","88","89","89","88","88","87","88","89","90","90","91","92","93","95","96","98","99","99","99","90","94","93","95","",
"Costa Rica","CRI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","86","85","81","86","93","90","89","94","87","86","95","90","90","88","88","85","85","94","85","86","88","91","94","88","90","91","89","89","90","86","88","85","91","95","91","",
"Caribbean small states","CSS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","29.706348305842","45.9066679102336","48.2645499029551","59.3345393375432","65.2749498051258","69.9176283326701","74.3342976717216","78.8080421672572","77.3362554530896","81.6174723982029","85.3096080516906","83.809282694129","83.9718487988871","88.3211449358893","89.5045625577361","88.9436127594205","88.7850593795806","89.296921376219","88.562126583816","87.6721661920431","89.8166024059223","92.6758869795006","93.4740466777197","92.234512805896","94.4862014472262","95.416525438091","92.9574153985919","91.7594380422342","91.1418761268427","92.0211816372254","93.98539080936","92.0842897001327","94.3801520278015","93.4673022259958","93.1014311750067","",
"Cuba","CUB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","67","68","99","99","86","91","99","87","98","96","92","99","94","99","99","99","90","99","99","95","95","98","99","72","88","89","89","93","95","96","96","96","96","96","96","",
"Curacao","CUW","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","34","56","26","34","30","61","91","93","90","93","93","94","94","95","95","96","98","98","98","97","97","97","98","98","98","98","97","97","97","99","99","99","99","99","99","",
"Czech Republic","CZE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","98","96","97","98","98","98","98","98","98","97","98","97","98","99","99","99","99","99","99","99","99","",
"Germany","DEU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","95","97","93","94","80","90","80","80","80","80","80","85","62","73","78","84","87","89","97","90","93","93","97","96","96","96","96","96","96","96","96","96","96","96","",
"Djibouti","DJI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","6","14","21","22","24","25","65","77","85","53","41","41","41","41","41","32","23","23","46","53","62","68","64","71","72","88","89","89","88","87","81","82","78","",
"Dominica","DMA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","63","97","99","93","84","91","93","95","96","92","92","98","99","99","99","99","99","92","99","99","99","99","98","99","99","98","95","96","96","99","98","98","97","96","97","",
"Denmark","DNK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","88","88","87","86","86","90","89","88","87","89","90","90","91","88","89","90","77","92","99","99","97","97","98","96","95","93","93","87","88","89","90","91","94","94","94","",
"Dominican Republic","DOM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","36","27","28","29","34","39","80","80","69","58","69","71","73","75","74","72","72","73","75","83","78","72","82","79","79","87","89","85","82","82","88","84","85","83","91","",
"Algeria","DZA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","69","73","79","85","87","89","89","88","88","87","88","88","89","85","83","86","89","86","87","86","88","95","95","93","95","95","95","95","95","95","",
"East Asia & Pacific (developing only)","EAP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","44.7196041461921","55.7585215352835","63.9001266698533","68.0787204500542","68.3382206440408","84.6210356004768","87.5198153287205","90.6875623718619","88.5516352840123","85.4166492219645","83.4562194489985","81.7695567683871","78.6337045753598","80.8948770412722","82.1153935139407","82.3125400689313","82.5033663895195","82.8665060691892","83.2333250641499","81.4487979241286","83.5452370018086","84.6355012456198","84.5748436647776","88.517958491187","88.5381010861849","91.9511838005255","93.4250538155204","93.073462398946","93.1578560933692","94.1400166263875","92.767675943616","92.3248476769218","",
"East Asia & Pacific (all income levels)","EAS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","47.0056143985173","57.4343154959649","64.9879838702539","68.9380915514388","68.8340458361033","84.2443967080642","87.5519147375517","90.4441839326858","88.5409428814336","85.4773957083063","83.6475125625021","82.0106562611599","79.0242780885339","81.9439136299981","81.6031057528141","81.8669488075199","82.5622198637413","83.3498177540649","84.0871551939354","82.4670955164278","84.4448387601492","85.3403724606086","85.3805984872146","89.0526478808974","88.9766306532025","92.2124665375971","93.5922960380116","93.2630321144004","93.4279384193655","94.3288928981415","93.0303223526719","92.6237699727939","",
"Europe & Central Asia (developing only)","ECA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3792261347366","74.0705591782798","83.9560836405352","83.1188853273271","85.8419490441203","88.7239185102674","89.7134957013582","89.3836187456258","91.4825154552351","92.6296858949626","88.8851756382252","83.3712443484662","90.3536455925224","93.2732283608936","92.8248743345449","94.7348809416016","94.515772088755","92.1855192242133","90.355567069757","90.1093445584845","93.8036560521915","94.6289532516599","93.6441247719744","",
"Europe & Central Asia (all income levels)","ECS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.636632954469","81.3791036252401","87.784520661717","86.7202970101973","89.2909613561057","90.9379186960241","91.654138119906","92.8584308115777","92.8834675851699","93.9736402675688","92.7505622123962","91.4026540921124","93.9088263311961","95.0775061018461","95.4266459839681","95.8351909035001","95.7845776290779","94.9448852370199","94.306624702817","94.2499653607979","95.7382803520904","95.949206929608","95.4767306309969","",
"Ecuador","ECU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","10","26","35","31","48","41","44","51","54","55","68","59","87","85","84","83","82","81","85","79","87","89","88","87","88","92","96","96","96","94","91","88","87","87","83","",
"Egypt, Arab Rep.","EGY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","57","57","57","57","69","84","80","81","87","90","87","76","79","81","83","88","90","88","92","97","98","99","97","98","97","98","98","98","97","97","97","96","93","97","94","",
"Euro area","EMU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","90.3266642107807","83.6511610369531","90.3130243805547","83.677364784236","83.0043256780821","87.2845335567474","85.5181707338718","88.9242831325924","90.0972792870138","84.9522151849748","88.8060167663007","90.198823372784","92.1530653984473","92.7092228612002","92.7956488248332","95.0381145407418","92.5786144880178","94.5022634108337","94.8016690736357","96.4308187624096","95.9147080646116","96.0696837817571","96.780785643106","96.5558679354307","96.6094233379876","96.4418731309494","96.8369317150876","96.8225051690636","97.0605542617314","96.7625223913915","96.4950710303825","",
"Eritrea","ERI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","49","58","66","75","86","93","81","86","90","93","98","96","94","91","94","92","90","96","94","94","94","",
"Spain","ESP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","95","79","88","77","93","93","86","86","84","87","88","90","90","94","95","95","95","96","98","98","97","96","98","96","97","96","97","97","97","96","97","",
"Estonia","EST","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","77","82","87","87","88","91","93","94","94","94","94","96","95","95","95","95","94","93","94","94","93","",
"Ethiopia","ETH","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","3","3","4","4","6","7","16","16","26","49","21","13","28","57","57","55","55","41","27","30","32","35","37","40","44","46","50","54","58","61","65","69","72","77","",
"European Union","EUU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","83.1207728328528","84.8198327329328","85.4426874400958","87.7141331223504","84.1643269545038","87.7921777144589","85.3179368809854","85.503709487066","88.3991644343918","88.0301056772739","90.7341996581985","91.7934692923663","88.5441524913664","91.1805980597841","92.1796204371758","93.2916138863755","93.5995243619645","93.5952167966944","95.1725875477338","93.4427939661745","94.7145711558573","94.9505992327422","95.9763164599466","95.781245547661","95.6947751551138","96.3171962785839","96.0438450329029","96.0771837316721","96.0675679840845","96.447452192819","96.4098506771213","96.6875972996407","96.540941090786","96.3462275354596","",
"Fragile and conflict affected situations","FCS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","12.5954984756139","14.6991705131244","15.9312726295527","23.1306198253876","28.7087006463553","34.6212106511019","38.5339181463938","44.1741964256289","54.0978738806189","60.8734733617874","50.2576958587491","51.5657278973056","51.8845645463446","49.3280482407104","51.4879560238595","52.5696119718072","52.1157174163161","53.5042683707802","54.7814336893677","58.6194938336244","56.5663597397195","58.6600348434271","60.4075781277771","65.5276702322357","68.7100950848477","70.0201106775648","72.6992751728511","71.9142645093463","74.6157342442612","74.1176178356009","74.8429293923694","74.7117184287948","74.0548619636028","74.0786916743332","",
"Finland","FIN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","92","92","94","94","95","96","97","98","99","90","90","95","99","99","99","99","99","99","99","99","99","98","98","98","98","97","97","99","99","99","99","99","99","98","98","",
"Fiji","FJI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","68","70","64","80","77","69","71","90","98","98","97","99","97","96","96","97","97","86","87","89","90","91","93","94","95","96","98","99","99","99","99","99","99","99","99","",
"France","FRA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","79","79","85","90","94","95","96","88","79","95","94","94","94","94","96","96","97","97","96","97","97","97","97","97","98","98","99","98","98","98","99","99","99","99","99","",
"Faroe Islands","FRO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","85","95","85","79","91","78","81","83","79","75","80","76","85","75","84","92","78","94","67","79","85","91","85","84","81","81","81","",
"Gabon","GAB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","14","31","48","59","65","72","78","78","72","66","67","69","70","62","54","50","45","45","45","45","45","45","45","45","81","82","76","67","75","82","79","70","",
"United Kingdom","GBR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","41","46","53","59","65","65","67","73","75","78","84","88","92","93","93","94","94","92","91","92","91","91","91","91","92","91","92","92","92","93","94","95","95","95","95","",
"Georgia","GEO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","54","58","79","80","80","80","84","80","87","84","75","78","82","88","98","92","88","92","94","92","96","91","",
"Ghana","GHA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","7","22","23","23","19","22","35","42","47","51","58","60","62","66","70","70","71","71","76","79","88","79","78","80","80","84","84","94","93","94","94","91","92","90","98","",
"Guinea","GIN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","15","16","17","17","36","52","53","53","54","48","47","56","43","46","50","53","57","60","59","57","63","60","57","64","63","63","63","51","",
"Gambia, The","GMB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","63","76","80","62","70","78","73","85","82","87","92","85","85","90","93","96","96","96","85","74","80","87","87","87","87","95","95","95","96","98","97","96","98","97","96","",
"Guinea-Bissau","GNB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","9","18","18","47","55","66","54","61","63","67","63","74","45","53","63","54","45","49","53","57","60","64","68","71","74","77","80","80","80","80","80","80","",
"Equatorial Guinea","GNQ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","10","19","48","77","77","76","76","77","79","80","81","81","33","34","35","36","37","38","39","40","41","42","43","44","33","20","3","24","",
"Greece","GRC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","72","95","83","72","60","54","80","82","83","54","54","85","89","89","90","90","90","90","89","88","89","91","92","94","95","96","98","99","99","99","99","99","99","99","99","",
"Grenada","GRD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","25","43","56","68","76","61","98","80","65","87","80","85","90","89","91","95","80","95","97","88","97","96","98","97","83","99","91","96","99","99","97","94","97","97","97","",
"Greenland","GRL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","43","42","45","44","48","21","37","16","47","50","66","63","66","75","71","77","66","73","78","77","81","77","82","84","87","87","89","85","95","92","94","88","96","85","73","",
"Guam","GUM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
