"Data Source","World Development Indicators",

"Last Updated Date","2016-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Bahrain","BHR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.71140956878662","","","","","","","","","","4.34289979934692","","","","","","","","","","3.31439995765686","","","","","","","","","3.33949995040894","","","","","","","","2.9000000954","","","","","","2.7999999523","","2.8","2.74","1.97","1.9","1.8","","","2.1","","","",
"Bahamas, The","BHS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.72566366195679","","","","","","","","","","5.09359979629517","","","","","","","","","","4.4047999382019","","","","","","","","","","4","","","3.8838999271","","3.6","3.9400000572","","","","3.5","3.4","3.4000000954","3.4","3.4","","3.2","3.2","3.1","3.1","3.1","2.9","","","","",
"Bosnia and Herzegovina","BIH","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","4.83109998703003","4.92280006408691","4.91790008544922","4.90469980239868","4.8137001991272","4.71810007095337","4.74200010299683","4.5935001373291","4.57819986343384","4.49830007553101","4.4590997696","4.3779997826","","","","","","","3.8199999332","3.7999999523","3.2400000095","3.2200000286","","3.0999999046","","3","","","","3.4","3.5","","","","","",
"Belarus","BLR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.5460996627808","","","","","13.0712995529175","13.2604999542236","13.4562997817993","13.3729000091553","13.5795001983643","13.2264003754","13.20470047","12.6906995773","12.4762001038","12.4638996124","12.3800001144","12.2700004578","12.3599996567","12.4200000763","12.6400003433","12.6099996567","12.5799999237","","11.3000001907","","11.1","11.2","11.2","","11.1","","11.3","","","","",
"Belize","BLZ","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.66776514053345","","","","","","","","","","5.40140008926392","","","","","","","","","","","","","","","","3.31680011749268","","","","2.7000000477","","","2.7999999523","","2.5","2.1300001144","","","","1.9","","","1.2999999523","1.3","1.2","1.3","1.2","1.2","1.1","1.2","1.1","1.1","","","",
"Bermuda","BMU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3000001907","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.84541928768158","","","","","","","","","","2.32170009613037","","","","","2.05879998207092","","","","","","","","","","","","","","","1.317800045","1.4110000134","","1.3999999762","","","1.6699999571","","","","","","","1","1","","1.1","1.1","1.1","1.1","","1.1","1.1","","","",
"Brazil","BRA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.20179533958435","","","","","","","","","","3.69180011749268","","","","","4.9951000213623","","","","","","","","","","","","3.56030011177063","","","3.3452999592","","","3.5","","","3.1099998951","","","","","","2.6","","","2.4","","","","2.4","2.4","2.3","2.3","","","",
"Barbados","BRB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.92977905273438","","","","","","","","","","10.2215995788574","","","","","","","","","","8.53470039367676","","","","","","","","","","8.3999996185","","","1.2676000595","","7.4","7.5599999428","","","","","","","7.3","7.3","6.7","6.6","","7.6","6.8","6.6","","6.2","","","",
"Brunei Darussalam","BRN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.90243911743164","","","","","","","","","","3.50769996643066","","","","","","","","","","","2.93589997291565","2.99399995803833","","","","","","","","","","","","","","","","","","2.5999999046","","2.7","","2.6","3","2.79","","2.7","2.6","","2.79","2.8","","","",
"Bhutan","BTN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70589995384216","","","","0.8467000127","","","","1.6147999763","","","","","1.6000000238","","1.6","1.6","","","","1.7","","","","","1.8","1.8","","","",
"Botswana","BWA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.12291669845581","","","","","","","","","","","","","","","","","","","","2.36310005187988","","","","","","","","","","1.5751999617","","","","","","","","","","","","","2.2","","","","2.4","1.8","","1.8","","","","","",
"Central African Republic","CAF","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.23142111301422","","","","","","","","","","1.87559998035431","","","","","","","","","","1.55859994888306","","","","","","","","","","0.8731999993","","","","","","","","","","","","","","","","1.2","","","","","1","","","","",
"Canada","CAN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","6.19999980926514","","","","","","","","","","7","","","","","","6.90000009536743","6.90000009536743","6.90000009536743","6.80000019073486","6.80000019073486","6.90000009536743","6.80000019073486","6.80000019073486","6.80000019073486","6.80000019073486","6.69999980926514","6.59999990463257","6.5","6.30000019073486","6","5.8000001907","5.5","5.4000000954","","5","4.5999999046","4.4000000954","4.1999998093","3.9000000954","3.4","3.7000000477","3.7000000477","3.6","","3.4","3.4","","3.4","3.2","2.7","","","","","",
"Central Europe and the Baltics","CEB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","8.03063869098737","","","","","8.20066635452036","","","","","8.11982104585099","8.04154988044619","7.67383866026246","7.64226294056742","7.63070326068629","7.23791499950986","7.26893205390487","7.02268660338909","6.79756092937524","6.61615403571311","6.76517729309132","","","","","6.38155397908363","6.3264836297063","","6.66530832092615","6.62590830374472","6.49792074166119","6.41547778401371","","","","",
"Switzerland","CHE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8999996185","","","","","","","","","","","6","","5.7","5.5","","","5.3","5.2","4.97","5","","","","",
"Channel Islands","CHI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","11.1538457870483","","","","","","","","","","11.2250003814697","","","","","","","","","","10.6512002944946","10.595100402832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.6742901802063","","","","","","","","","","3.77640008926392","","","","","","","","","","3.40639996528625","","","","","","","","","3.17670011520386","3.1586000919","","","3.0999999046","","","2.6700000763","","","","","","2.5999999046","","2.4","2.3","2.3","","","2.1","2.1","2.1","","","","",
"China","CHN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","1.44000005722046","1.51999998092651","1.5","1.45000004768372","1.45000004768372","1.53999996185303","1.58000004291534","1.71000003814697","1.76999998092651","1.85000002384186","1.91999995708466","2","2.0699999332428","2.14000010490417","2.20000004768372","2.23000001907349","2.25","2.25999999046326","2.28999996185303","2.32999992370605","2.36999988555908","2.40000009536743","2.48000001907349","2.53999996185303","2.55999994277954","2.5799999237","2.5999999046","2.6199998856","2.6300001144","2.6300001144","2.6099998951","2.5499999523","2.5499999523","2.5299999714","2.5199999809","2.5199999809","2.5199999809","2.4500000477","2.2","3","2.45","2.23","","","4.2","3.56","3.8","","","","",
"Cote d'Ivoire","CIV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.34876954555511","","","","","","","","","","1.15610003471375","","","","","","","","","","","","","","","","","","","0.828499972820282","0.8116000295","","","","","","","","","","","","","","","","0.4","","","","","","","","","",
"Cameroon","CMR","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.00226593017578","","","","","","","","","","1.75150001049042","","","","","2.46589994430542","","","","","","","","","","","","","","2.59829998016357","2.5532999039","","","","","","","","","","","","","","","","1.5","","","","1.3","","","","","",
"Congo, Rep.","COG","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.75708508491516","","","","","","","","","","4.38719987869263","","","","","","","","","","","","","","","","","","","","3.3499999046","","","","","","","","","","","","","","","1.6","","","","","","","","","","",
"Colombia","COL","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.57554721832275","","","","","","","","","","2.09730005264282","","","","","","","","","","1.56410002708435","","","","","","","","","1.25109994411469","1.3667000532","","","1.2999999523","","","1.4600000381","","","","","","","1.1000000238","1.2","","1","1","","","","1.4","1.5","","","",
"Comoros","COM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12490010261536","2.7616000175","","","","","","","","","","","","","","","","2.2","","","","","","","","","",
"Cabo Verde","CPV","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","1.40820002555847","","","","","","","","","","2.1868999004364","","","","","","","","1.59769999980927","","","","1.5830999613","","","","","","","","","","","","","2.1","","","2.1","","2.1","","","","","",
"Costa Rica","CRI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.7907772064209","","","","","","","","","","3.93959999084473","","","","","","","","","","3.31439995765686","","","","","","","","","","2.5","","","","1.793900013","1.7799999714","1.75","1.7100000381","1.6799999475","","","","","1.3999999762","1.4","","1.3","1.3","1.2","","1.2","1.2","1.2","","","",
"Caribbean small states","CSS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","5.05426597057898","","","","","","","","","","4.99839175225617","","","","","4.99040823038324","","","","","","","","","","","","","","","3.62913902778765","","","2.82492527667904","","3.10016021858951","3.48812676915507","","","","","2.50711415398871","","2.54839373366555","","2.45409074460185","2.56354339474992","2.18995227113845","","2.30535468888346","2.38099043276722","","2.33139682049021","","","",
"Cuba","CUB","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.36649942398071","","","","","","","","","","4.63240003585815","","","","","","","","","","","","","","","","","","","","5.4211997986","","","6","","","5.1300001144","","","","","","","4.9000000954","","4.9","4.9","4.9","6","5.9","5.9","5.1","5.3","","","",
"Curacao","CUW","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.52356004714966","","","","","","","","","","5.38210010528564","","","","","","","","","","5.65299987792969","5.72009992599487","","","","","","","","5.08640003204346","","","","","","","","","","","","","4.4000000954","","","3.8","3.7","","3.8","","3.52","3.5","","","","",
"Czech Republic","CZE","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","11.3000001907349","","","","","11.3999996185303","","","","","11.3000001907","11.1000003815","10.6999998093","10.3999996185","10.1999998093","","","","","","8.8000001907","8.8000001907","8.8000001907","8.8000001907","","8.4","8.4","8.1","7.2","7.1","7.01","6.8","","","","",
"Germany","DEU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","10.5","","","","","","","","","","11.3000001907349","","","","","","","","","","11.5","","","","","11","","","","","10.3999996185","10.1000003815","9.8999996185","9.6999998093","9.6999998093","9.6999998093","9.6000003815","9.3999996185","9.3000001907","9.1999998093","9.1000003815","9","8.8999996185","","","8.4","8.3","","8.2","8.2","8.25","8.2","","","","",
"Djibouti","DJI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","7.83132553100586","","","","","","","","","","6.07740020751953","","","","","","","","","","","3.61050009727478","","","","","","","","","2.5397000313","","","","","","","","","","1.6","","","","","","","","","","1.4","","1.4","","","",
"Dominica","DMA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.54394674301147","","","","","","","","","","4.4443998336792","","","","","","","","","","","","","","","","","","","","3","","","2.5938999653","","3.6","2.6500000954","","","","3.8","3.5","3.9000000954","3.9","3.9","3.9","","4","3.8","3.8","3.8","3.8","3.8","","","",
"Denmark","DNK","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","8.10000038146973","","8.39999961853027","8.30000019073486","8.5","8.5","8.60000038146973","8.39999961853027","8.5","8.19999980926514","8.10000038146973","7.80000019073486","7.69999980926514","7.40000009536743","7.09999990463257","7","6.90000009536743","6.19999980926514","6","5.80000019073486","5.5999999046","5.4000000954","5.0999999046","5","5","4.9000000954","4.6999998093","4.5999999046","4.5","4.3000001907","4.3000001907","4.1999998093","4.0999999046","4","3.8225","","","3.5","3.6","3.5","3.5","","","","","",
"Dominican Republic","DOM","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.32869076728821","","","","","","","","","","2.63940000534058","","","","","2.50149989128113","","","","","","","","","","","","","","","1.8812999725","","","2","","","1.5","","","","","","","2.0999999046","","2","","1","1","1","1.6","1.7","","","","",
"Algeria","DZA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","3.18740749359131","","","","","","","","","","2.84249997138977","","","","","","","","","","","","","","","","2.48839998245239","","2.62899994850159","2.56439995765686","2.4993000031","","","","2.1031999588","","","","2.0999999046","","","","","","1.7","","","","","","","","","","","",
"East Asia & Pacific (developing only)","EAP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","1.44000005722046","1.51999998092651","1.5","1.45000004768372","1.45000004768372","1.44040485223114","1.58000004291534","1.71000003814697","1.76999998092651","1.85000002384186","1.78039660950872","1.9873202821848","2.0699999332428","2.14000010490417","2.20000004768372","2.22177418203519","2.29302758213516","2.2341546435756","2.26245712165244","2.3090179515913","2.12119415829216","2.3659091132139","2.47996815210684","2.53663400904191","2.35494066639151","2.27553812630982","2.27216938581297","2.27763679488236","2.29186200989943","2.34952859221886","2.57204541171002","2.54073229481982","2.49986887363099","2.25569946992306","2.50495779258385","2.4423364218252","2.40317480371263","2.17528186402905","2.2002094410212","2.96574517729462","2.44134186249578","2.10471275839843","","","3.87684782602966","2.97402949612557","3.55792715879165","","","","",
"East Asia & Pacific (all income levels)","EAS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","2.55939478895708","","","","","1.91633947669615","2.12823150749927","","","","3.32347035897123","2.43697825661213","2.38293213728172","2.4116977908587","2.45521299125936","3.2859099793769","2.39672952880859","","","2.48629738720654","2.3381441318913","2.42073978007136","2.42879553920331","3.43485150472395","3.52672086660041","3.80120775072869","3.80328200833403","3.7109580971481","3.39313245420256","3.70099903506767","3.61007363167042","3.37186478267748","3.08477130994737","3.41357409987575","4.0260431409352","3.41117069000739","3.1700519989094","","","4.78020633433873","2.98531449161277","3.54862899059278","","","","",
"Europe & Central Asia (developing only)","ECA","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","8.72054395855442","","","","","9.07992763804065","9.13060200066978","9.14451350516266","9.16888687876022","9.20734108070971","9.27749179874514","9.11153114077384","8.99825241311954","8.73482383671213","8.39450919801877","8.09109161550925","7.56617951143028","6.88163786394046","6.50071015540624","6.30257771842041","6.19200417380366","6.08279949344193","","5.89251859508764","","5.77078946768508","5.83643044094561","4.81567933086408","","5.50926903577724","","","","","","",
"Europe & Central Asia (all income levels)","ECS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9.15868410718326","","","","","9.58952772495254","9.67476739939782","9.65640984515369","9.62436799755686","9.56936000667095","9.16820406872515","9.03112602502842","8.70137478677239","8.52471640592922","8.32874097834761","8.13459721664243","7.90981568442194","7.54883278122073","7.30435023092674","7.09676502431436","7.03230156639937","7.12370814307526","","6.92802659425553","","6.65463607828657","6.67480085581117","","","5.48086875880422","5.00283179376072","5.03592405792302","","","","",
"Ecuador","ECU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.87069153785706","","","","","","","","","","2.34910011291504","","","","","2.54629993438721","","","","","1.90719997882843","","","","","","","","","","1.6440999508","","","1.6000000238","","","1.5499999523","","","","","","1.5","1.7","","","","","1.5","1.5","1.6","1.6","","","","",
"Egypt, Arab Rep.","EGY","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","2.14697933197021","","","","","","","","","","2.18050003051758","","","","","2.03660011291504","","","","","2.02629995346069","2.07220005989075","","","","","2.08570003509521","","2.12470006942749","2.01990008354187","2.0708999634","2.0241999626","2.0004000664","1.9292999506","","","2.0999999046","2.0999999046","","","","","","2.2000000477","","2.2","2.102","2.08","","1.7","1.7","","0.5","","","",
"Euro area","EMU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","9.65218681681801","","","","","","","","","","9.94371786673001","","","","","9.07666248487115","","","","","8.24273644628602","8.03092498562518","7.90869814045438","7.75111637642522","7.65130974938458","7.5207514307774","7.50667514934628","7.2394727488575","7.07806709119666","6.8835182715346","6.75630888378619","6.68265068848272","6.64419430184488","","","6.10414259726159","6.02233038791974","","5.78452020731281","5.77837615399405","5.74014421815941","5.63282069512349","","","","",
"Eritrea","ERI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","0.7","","","","",
"Spain","ESP","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","4.69999980926514","","","","","","","","","5.5","5.40000009536743","5.40000009536743","5.40000009536743","5.19999980926514","5","4.90000009536743","4.80000019073486","4.80000019073486","4.69999980926514","4.69999980926514","4.5999999046","4.5999999046","4.5","4.4000000954","4.4000000954","4.3000001907","4.3000001907","4.1999998093","4.1999998093","4.0999999046","4.0999999046","3.9000000954","3.9000000954","3.5","","3.4","3.4","","3.2","3.2","3.16","3.1","","","","",
"Estonia","EST","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.1850996017456","","","","","12.2743997573853","12.2651996612549","12.1365003585815","12.0267000198364","11.9308004379272","11.6106004715","11.2891998291","9.6816997528","9.622300148","8.5613002777","8.3500003815","7.9000000954","7.7100000381","7.5799999237","7.5300002098","7.1799998283","6.7199997902","6","","5.8","","5.6","5.6","5.7","5.4","5.33","5.3","","","","",
"Ethiopia","ETH","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","0.29423388838768","","","","","","","","","","0.285199999809265","","","","","0.285699993371964","","","","","0.295500010251999","","","","","","","","","","0.2415000051","","","","","","","","","","","","","","0.2","","0.2","","0.2","","","6.3","","","","",
"European Union","EUU","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","9.28148370649332","","","","","","","","","","9.3328175915734","","","","","8.69086922653378","","","","","7.91612706247654","7.71291904182625","7.45979444829615","7.30275223844852","7.21534040130138","6.99347907379978","6.95531475672204","6.76212660310586","6.56013723528795","6.36718018322503","6.32501557313312","6.43070324032507","6.23554155818306","","","6.14687272294673","6.07422377282654","","5.57314938886564","5.55486800711438","5.45137501911835","5.3716763809078","","","","",
"Fragile and conflict affected situations","FCS","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","1.79019293694873","","","","","","","","","","1.60947411951084","","","","","","","","","","","","","","","","","","","","1.11641892310794","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","","","","","","","","","","","15.1000003814697","","","","","","","","","","15.6000003814697","","","","","14","","","","","12.5","11.1999998093","11","10","10","9.3000001907","9.1999998093","7.9000000954","7.8000001907","7.5999999046","7.5","","","7.1999998093","","7","7","6.8","6.5","6.2","5.85","5.5","","","","",
"Fiji","FJI","Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS","4.04060935974121","","","","","","","","","","2.90960001945496","","","","","3.33330011367798","","","","","2.81389999389648","2.74609994888306","","","","","","","","","","","","","","","","","","2.6","","","","","2.1","2.09","","","2.1","2.1","","","","","","",
