"Data Source","World Development Indicators",

"Last Updated Date","2016-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Antigua and Barbuda","ATG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.293577969074249","","","","","","","","","","0.349299997091293","","","","","","","","","","","","","","","","","","","","0.7599999905","0.9185000062","","3.030299902","","0.76","1.141","","","0.169","","","","","","","","","","","","","","","","",
"Australia","AUS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","1.1","","","","","1.2","","","","","1.2","","","","","1.5","","","","","1.8","","","1.8","1.9","2","2.1","2.1","2.1","2.2","2.3","2.4","2.4","2.4","2.4","2.516","2.4","2.4","2.4","2.5","2.474","2.5","","","","2.704","","","2.991","3.851","3.273","","","","",
"Austria","AUT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.2","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.5","1.5","1.5","1.5","1.6","1.6","1.7","1.7","1.8","1.8","1.9","1.9","2","2.1","2.2","2.2","2.3","2.4","2.5","2.6","2.7","2.8","2.9","3.1","3.1","3.2","3.3","3.3","3.378","","","3.66","3.794","","","4.862","4.83","","","","",
"Azerbaijan","AZE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","3.36209988594055","","","","","3.79949998855591","3.87719988822937","3.90619993209839","3.96350002288818","3.9899001121521","3.9172000885","3.9163999557","3.8812999725","3.9277000427","3.8961000443","3.925","3.899","3.831","3.602","3.521","3.607","3.536","","3.547","","","3.63","3.794","","3.782","3.785","3.379","3.432","3.402","","",
"Burundi","BDI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0102006122469902","","","","","0.0174291934818029","","","","","0.0171000007539988","","","","","0.0121999997645617","","","","","","","","","0.046900000423193","","0.0579999983310699","","","","0.0581","0.058699999","","0.056499999","","0.055","","","","","0.052","","","","0.028","","","","","","","","","","","",
"Belgium","BEL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.5","1.6","1.6","","1.5","1.6","1.7","1.8","1.9","1.9","2","2.1","2.2","2.3","2.4","2.5","2.8","2.7","2.8","2.9","3","3.1","3.2","3.3","3.3","3.4","3.4","3.5","3.5","3.6","3.7","3.7","3.8","3.9","3.9","3.9","","","2.073","2.132","","2.987","","3.782","2.993","","4.887","","",
"Benin","BEN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0397854261100292","","","","","0.0296296291053295","","","","","0.034400001168251","","","","","","","","","","0.0590000003576279","0.0590000003576279","","0.0750000029802322","","0.0734999999403954","","","","0.0707999989390373","0.0505000018","0.0421999991","0.0551000014","0.057","0.060800001","0.058","","","","","","","","","0.045","","","","0.059","","0.059","","","","","",
"Burkina Faso","BFA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0110151190310717","","","","","0.0135214580222964","","","","","0.0103000001981854","","","","","","","","","","0.0182000007480383","0.0178999993950129","","0.0175000000745058","","","0.00380000006407499","","","0.028999999165535","","","","","","0.034","0.035","0.038","","","","0.04","","","0.053","","0.028","","0.064","","0.047","","","","","",
"Bangladesh","BGD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","0.123074822127819","","","","","0.118699997663498","","","","","","","","","","0.12049999833107","","","","","0.153899997472763","0.144099995493889","","","","0.176699996","0.1884000003","","","","0.201","","0.2","","","","0.231","","0.249","0.257","0.302","0.309","0.295","","","0.295","0.356","","","","",
"Bulgaria","BGR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.40472865104675","","","","","1.6666259765625","","","","","1.86329996585846","1.89579999446869","1.98489999771118","2.04159998893738","2.10150003433228","2.15210008621216","2.20490002632141","2.25789999961853","2.3206000328064","2.40759992599487","2.45959997177124","2.48429989814758","2.58829998970032","2.6875","2.75850009918213","2.86470007896423","2.95289993286133","3.02150011062622","3.0896999835968","3.13899993896484","3.1696000099","2.9793000221","3.1661000252","3.3587999344","3.3273000717","3.458","3.539","3.447","3.449","3.463","3.399","3.384","","3.562","","","3.66","3.665","3.635","","3.76","3.812","3.866","","","",
"Bahrain","BHR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.449664443731308","","","","","","","","","","0.428600013256073","","","","","","","","","","1.0867999792099","","","","","1.21879994869232","","","","","","1.3150000572","","0.1098999977","","","","1","","","1.001","1.071","1.117","1.127","1.087","1.276","1.315","1.401","1.442","1.477","1.489","0.913","0.915","","","",
"Bahamas, The","BHS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.495575219392776","","","","","","","","","","0.760200023651123","","","","","","","","","","0.938099980354309","","","","0.943199992179871","","","","","","1.2900999784","","","1.4457000494","","1.49","1.518","","1.054","","","","","","","","","","2.818","","","","","","","",
"Bosnia and Herzegovina","BIH","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","1.03269994258881","1.08910000324249","1.17019999027252","1.20700001716614","1.28030002117157","1.36210000514984","1.4186999797821","1.48479998111725","1.52009999752045","1.55659997463226","1.570299983","1.5551999807","","","","","","","1.427","1.401","1.422","1.338","","1.34","","1.4179","","","","1.65","1.694","1.834","1.876","1.93","","",
"Belarus","BLR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.96160006523132","","","","","3.32850003242493","3.37520003318787","3.44539999961853","3.51239991188049","3.57620000839233","3.5604000092","3.5764000416","3.6382000446","4.0762000084","4.1424999237","4.155","4.286","4.365","4.431","4.551","4.579","4.497","4.52589255046168","4.55","4.62240181222641","4.68","4.78","4.869","4.98","3.702","3.514","3.759","3.858","3.925","","",
"Belize","BLZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.241625487804413","","","","","","","","","","0.341800004243851","","","","","","","","","","","","","","0.271899998188019","","0.450700014829636","","0.471599996089935","","0.6391999722","","","0.4927000105","","0.6","0.548","","","","1.046","","","","","","","","","0.828","0.828","","","","","",
"Bermuda","BMU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","1.766","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.267084449529648","","","","","0.310565620660782","","","","","0.508800029754639","","","","","0.490200012922287","","","","","","0.523299992084503","","","0.697499990463257","","","","","","0.4499999881","","","0.4259000123","","0.34","","1.299","","","","1.218","","","","","","0.333","","","0.439","0.473","","","","",
"Brazil","BRA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.373924285173416","","","","","0.399831622838974","","","","","0.49219998717308","","","","","0.624400019645691","","","","","","0.767099976539612","","","0.926699995994568","1.46689999103546","","","1.18529999256134","","1.088","0.998","1.145","1.174","1.204","1.236","1.269","1.308","1.295","1.396","1.153","1.415","1.445","1.503","1.616","1.664","1.694","1.72","1.764","1.796","1.788","1.857","","1.891","","",
"Barbados","BRB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.329432159662247","","","","","","","","","","0.522599995136261","","","","","","","","","","","","","","0.890699982643127","","","","","","1.1395000219","","","1.2539999485","","1.361","","","","1.21","1.367","1.567","","","","1.811","","","","","1.811","","","","","",
"Brunei Darussalam","BRN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.14634145796299","","","","","","","","","","0.300000011920929","","","","","","","","","","0.43520000576973","0.486799985170364","","","0.533800005912781","","","","","","","0.7462000251","","","","","0.848","","","","1.006","","1.143","","1.265","1.043","1.045","1.008","1.417","1.096","1.36","1.498","1.443","","","",
"Bhutan","BTN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","0.124600000679493","0.10249999910593","","","","","","","","0.3332999945","","","","0.1703999937","0.16","","","","0.051","","","","","0.051","","","0.064","0.074","","0.023","","0.259","","","",
"Botswana","BWA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0416666679084301","","","","","0.0364166051149368","","","","","0.0644000023603439","","","","","0.133100003004074","","","","","0.122500002384186","0.134200006723404","","0.143900007009506","","","","","0.200499996542931","0.194100007414818","","","","0.1941000074","0.2380000055","","","","0.255","0.299","0.289","0.291","0.303","0.295","0.398","0.264","0.336","","0.381","0.399","0.336","","","","","",
"Central African Republic","CAF","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0202086046338081","","","","","0.0304114483296871","","","","","0.0227000005543232","","","","","","","","","","0.0428000018000603","0.0438000001013279","0.0425999984145164","","","","","","","0.0390000008046627","0.0384000018","","","0.0551999994","","0.035","","","","","","","","","0.085","","","","0.041","0.048","","","","","","",
"Canada","CAN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","1.1","1.2","1.3","1.3","1.3","1.3","1.3","1.3","1.4","1.4","1.5","1.6","1.6","1.6","1.7","1.7","1.7","1.8","1.8","1.8","1.8","1.9","1.9","1.9","2","2","2.1","2.1","2.1","2.1","2.1","2.1","2.2","2.1","2.1","2.1","2.1","1.858","2.1","2.1","1.9","1.916","2.1","1.82","","1.913","","1.975","","2.068","","","","","",
"Central Europe and the Baltics","CEB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4367965804653","","","","","","","","","","2.64425935617929","","","","","","","","","","","2.7935109942268","","","","",
"Switzerland","CHE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.5","1.5","1.6","1.6","1.7","1.8","1.9","2","2.1","2.2","2.4","2.5","2.6","2.6","2.6","2.6","2.7","2.8","2.9","3","2.9","3","3","3","3.1","3.1","3.2","3.2","3.3","3.3","3.4","3.5","3.5","3.615","","","","3.97","","","","4.082","3.938","4.049","","","",
"Channel Islands","CHI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.01923072338104","","","","","","","","","","1.20000004768372","","","","","","","","","","1.45739996433258","1.52240002155304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.558622479438782","","","","","0.472701817750931","","","","","0.463499993085861","","","","","","","","","0.51639997959137","","","","","0.816799998283386","","","","","","1.1000000238","1.0663000345","1.008","","1.1030000448","1.08","","","1.153","","","","0.896","0.949","0.985","0.974","1.033","1.03","1.033","1.024","1.026","","","","","",
"China","CHN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","1.07000005245209","0.959999978542328","0.939999997615814","0.910000026226044","0.879999995231628","0.860000014305115","0.850000023841858","0.860000014305115","0.889999985694885","0.920000016689301","0.959999978542328","1","1.02999997138977","1.08000004291534","1.12000000476837","1.17999994754791","1.25","1.29999995231628","1.32000005245209","1.33000004291534","1.3400000333786","1.35000002384186","1.37000000476837","1.47000002861023","1.53999996185303","1.122","1.5499999523","1.5499999523","1.5499999523","1.5800000429","1.187","1.192","1.205","1.201","1.228","1.25","1.055","1.124","1.42","","1.56","1.6","1.61","1.66","1.415","1.456","1.491","1.94","","","",
"Cote d'Ivoire","CIV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0325482934713364","","","","","0.0481555126607418","","","","","0.0644000023603439","","","","","","","","","","","","","","","0.0706000030040741","","","","","0.0877000019","","","","","","0.09","","","","","","","","0.123","0.094","","","0.144","","0.144","","","","","",
"Cameroon","CMR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0337990932166576","","","","","0.0370622240006924","","","","","0.034000001847744","","","","","0.0719999969005585","","","","0.0710999965667725","","","","","","","","","","0.0838000029325485","0.0824000016","","0.0837000012","0.0728999972","","","0.074","","","","","","","","0.192","0.064","","0.078","","0.077","","","","","","",
"Congo, Rep.","COG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0597166009247303","","","","","0.0675067529082298","","","","","0.100599996745586","","","","","","","","0.173800006508827","","","","0.118900001049042","","","0.252099990844727","0.252499997615814","","","","0.2761000097","","","","","0.251","","","0.664","","","","","","0.198","","0.19","0.095","","","0.095","","","","","",
"Colombia","COL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.354155540466309","","","","","0.37746924161911","","","","","0.419699996709824","","","","","","","0.478399991989136","","","","","","","0.758400022983551","","0.807799994945526","","0.873099982738495","","0.96","1.004","1.046","1.085","1.11","0.99","1.162","1.192","1.222","1.25","1.32","1.34","1.35","1.37","1.38","1.377","1.396","1.415","1.434","1.452","1.471","","","","","",
"Comoros","COM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0.0838999971747398","","","","0.163499996066093","","0.1133999974","","0.1274999976","","","","","0.074","","","","","","","0.146","","","","","","","","","","","",
"Cabo Verde","CPV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.0765306130051613","","","","","","","","","","0.0824000015854836","","","","","","","","","","0.176499992609024","","","0.19990000128746","","","0.329499989748001","","0.341500014066696","","","","0.233799994","","","","0.171","","","","","","","","0.488","","0.233","0.257","0.256","0.234","0.295","0.306","","","","",
"Costa Rica","CRI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.391118705272675","","","","","0.517096996307373","","","","","0.614300012588501","","","","","","","","","0.679499983787537","","","","","0.989600002765656","","","0.96780002117157","0.880599975585938","","1.2599999905","","","0.8826000094","0.8453999758","0.854","0.864","0.872","0.901","1.719","1.325","","","","","","","","","","","","","1.113","","",
"Caribbean small states","CSS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.615990727124591","","","","","","","","","","","","","","","","","","","","","0.785912282858486","","","","",
"Cuba","CUB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.946170389652252","","","","","0.875806033611298","","","","","0.821600019931793","","","","","","","","","","","1.38789999485016","","","1.88610005378723","","","","2.99990010261536","","3.64","3.98","4.345","4.705","4.956","5.184","5.457","5.657","5.71","5.811","5.892","5.902","5.951","6.019","6.154","6.264","6.33","6.399","6.574","6.592","6.723","","","","","",
"Curacao","CUW","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7000000477","","","","","1.7","","1.939","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.682373464107513","","","","","","","","","","0.801599979400635","","","","","","","","","","0.916499972343445","0.972500026226044","","","","","1.39300000667572","1.38030004501343","","","1.761","","","","","2.16","2.55","","","2.119","2.983","","2.342","","","","2.3","2.509","2.57","2.653","2.772","2.286","2.329","","","",
"Czech Republic","CZE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","1.8","1.9","1.9","1.9","2","2","2.1","2.1","2.1","2.2","2.3","2.3","2.4","2.5","2.5","2.6","2.6","2.6","2.7","2.7","2.7","2.7","2.7","2.9","2.9","3","3","3.1","3","3.1","3.4","3.4","3.5","3.513","","","3.58","3.61","3.625","","3.708","3.624","","","","",
"Germany","DEU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.9","3","3.1","3.1","3.1","3.2","3.2","3.3","3.3","3.3","3.369","","","3.44","3.483","3.531","","3.689","3.806","3.889","","","",
"Djibouti","DJI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.156626507639885","","","","","","","","","","0.283899992704391","","","","","","","","","","","0.223700001835823","","","0.238499999046326","","","","","","0.162499994","","","","","0.191","0.14","","","0.144","","","","","0.181","0.177","0.229","","","","0.229","","","","","",
"Dominica","DMA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.132669985294342","","","","","","","","","","0.160799995064735","","","","","","","","","","","","","","0.338600009679794","","","","","","0.4600000083","0.5278000236","","","","0.47","0.493","0.5","","","","1.59","","","","","","","","","","","","","","",
"Denmark","DNK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","1.8","1.8","2","2.1","2.3","2.3","2.3","2.3","2.4","2.5","2.5","2.4","2.6","2.6","2.9","2.6","2.6","2.921","2.8","2.8","2.8","3.672","2.925","3.011","3.058","","3.163","3.419","3.408","3.424","3.485","","","","","",
"Dominican Republic","DOM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.121324673295021","","","","","0.588281631469727","","","","","","","","","","0.435000002384186","","","","","","","","","0.564400017261505","","","","1.07389998435974","","1.4900000095","","","1.0539000034","","1.5","","2.156","","","1.876","","","","","","","","1.12","","","1.49","","","","",
"Algeria","DZA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.173148155212402","","","","","0.116413652896881","","","","","0.123499996960163","","","","","","","","","0.380100011825562","","","","","0.427100002765656","","","","0.428799986839294","","0.9416000247","","","0.82099998","","0.846","","","1","","","","1.131","","","1.033","","1.207","","","1.207","","","","","",
"East Asia & Pacific (developing only)","EAP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.862720744975238","","","","","","","","","","0.984656425813464","","","","","","","","","","","1.54280515951144","","","","",
"East Asia & Pacific (all income levels)","EAS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.93782487782291","","","","","","","","","","1.07552608886777","","","","","","","","","","","1.62607180123006","","","","",
"Europe & Central Asia (developing only)","ECA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8452728684048","","","","","","","","","","2.51503264899648","","","","","","","","","","","2.62651672965792","","","","",
"Europe & Central Asia (all income levels)","ECS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01076689937928","","","","","","","","","","3.20753875619117","","","","","","","","","","","3.43636798611255","","","","",
"Ecuador","ECU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.395584583282471","","","","","0.334564536809921","","","","","0.348399996757507","","","","","0.351200014352798","","0.637000024318695","","","","","","","1.24430000782013","","","","","","0.953","1.163","1.198","1.109","1.276","1.251","1.325","1.342","1.332","1.397","1.476","1.58","1.607","1.54","","","","","","1.687","1.687","1.724","","","","",
"Egypt, Arab Rep.","EGY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.391327828168869","","","","","0.434788525104523","","","","","0.52700001001358","","","","","0.535899996757507","","","","","1.0654000043869","1.36380004882813","1.36539995670319","","","","1.30359995365143","","","","0.7595000267","","","","1.8400000334","","2.02","1.6","","","2.118","","","0.535","","2.43","","2.63","","2.83","2.83","","","","","",
"Euro area","EMU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03462267541172","","","","","","","","","","3.61691473220404","","","","","","","","","","","3.90591515733364","","","","",
"Eritrea","ERI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0188999996","","","0.03","","","","","","","","0.05","","","","","","","","","","","",
"Spain","ESP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.784","3.887","3.946","4.015","4.073","4.073","4.13","4.178","4.241","4.308","4.393","4.414","4.537","4.644","4.733","4.624","4.682","4.772","4.89","4.991","5.08","4.874","4.894","4.949","","",
"Estonia","EST","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.93799996376038","","","","","3.35019993782043","3.40799999237061","3.48399996757507","3.48539996147156","3.49009990692139","3.5037999153","3.5355000496","3.263999939","3.2072000504","3.2000000477","3.191","3.148","3.114","3.11","3.206","4.475","3.16","","","","","3.33","","3.409","","3.343","3.261","3.242","","","",
"Ethiopia","ETH","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.00878310110419989","","","","","0.0142469201236963","","","","","0.0115999998524785","","","","","0.0115999998524785","","","","","0.0113000003620982","0.0113000003620982","","","0.012699999846518","","","","0.030799999833107","","","","","","0.0285","","0.025","0.023","0.021","0.02","0.021","0.028","0.029","0.027","0.028","0.032","0.027","0.022","0.025","0.025","0.022","","","","","",
"European Union","EUU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6606062108404","","","","","","","","","","3.18133272665446","","","","","","","","","","","3.54887461771867","","","","",
"Fragile and conflict affected situations","FCS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.232471630614751","","","","","","","","","","0.367570024782933","","","","","","","","","","","0.46713049345468","","","","",
"Finland","FIN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2.1","2.1","2.2","2.2","2.3","2.4","2.4","2.5","2.6","2.6","3.165","2.6","","","3.3","3.319","2.735","2.905","2.905","","","","","",
"Fiji","FJI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.494923859834671","","","","","","","","","","0.471199989318848","","","","","0.475699990987778","","","","","0.447899997234344","","0.493900001049042","","","","","","","0.35809999704361","","","0.472299993","","0.3763000071","","","0.476","0.357","0.337","","","","0.453","","","","","0.389","0.426","0.426","","","","","",
"France","FRA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","1.2","1.3","1.3","1.4","1.4","1.5","1.5","1.6","1.7","1.8","1.9","2","2.1","2.1","2.5","2.7","2.8","2.8","2.9","3","3.1","3.077","3.1","3.2","3.2","3.2","3.229","3.3","3.3","3.3","3.3","3.3","3.3","3.4","3.367","","3.41","3.736","3.497","","3.447","3.381","3.18","3.19","","",
"Faroe Islands","FRO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4508000016","","","","","","0.573","0.598","","","0.55","","0.564","","","0.566","0.177","0.177","","","","","",
"Gabon","GAB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.117283947765827","","","","","","","","","","0.190500006079674","","","","","","","","","","","0.457199990749359","","0.433400005102158","","0.518100023269653","","","0.245700001716614","0.494199991226196","","0.192","","0.215","0.257","0.289","","","","","","","","","0.292","","","","","","","","","","","",
"United Kingdom","GBR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.8","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9","1","1","1.1","1.1","1.1","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.4","1.4","1.4","1.4","1.5","1.5","1.5","1.6","1.6","1.6","1.7","1.7","1.7","1.8","2.3","1.9","1.9","1.9","2","2.3","2.2","","","","","","","2.743","2.765","2.79","2.809","","",
